match_id,blue_win,blue_champ_1,blue_item_1_0,blue_item_1_1,blue_item_1_2,blue_item_1_3,blue_item_1_4,blue_item_1_5,blue_item_1_6,blue_champ_2,blue_item_2_0,blue_item_2_1,blue_item_2_2,blue_item_2_3,blue_item_2_4,blue_item_2_5,blue_item_2_6,blue_champ_3,blue_item_3_0,blue_item_3_1,blue_item_3_2,blue_item_3_3,blue_item_3_4,blue_item_3_5,blue_item_3_6,blue_champ_4,blue_item_4_0,blue_item_4_1,blue_item_4_2,blue_item_4_3,blue_item_4_4,blue_item_4_5,blue_item_4_6,blue_champ_5,blue_item_5_0,blue_item_5_1,blue_item_5_2,blue_item_5_3,blue_item_5_4,blue_item_5_5,blue_item_5_6,red_champ_1,red_item_1_0,red_item_1_1,red_item_1_2,red_item_1_3,red_item_1_4,red_item_1_5,red_item_1_6,red_champ_2,red_item_2_0,red_item_2_1,red_item_2_2,red_item_2_3,red_item_2_4,red_item_2_5,red_item_2_6,red_champ_3,red_item_3_0,red_item_3_1,red_item_3_2,red_item_3_3,red_item_3_4,red_item_3_5,red_item_3_6,red_champ_4,red_item_4_0,red_item_4_1,red_item_4_2,red_item_4_3,red_item_4_4,red_item_4_5,red_item_4_6,red_champ_5,red_item_5_0,red_item_5_1,red_item_5_2,red_item_5_3,red_item_5_4,red_item_5_5,red_item_5_6
EUW1_7614261045,0,82,1056,3165,3147,3047,3116,3108,3340,54,3068,3118,3047,3076,1029,0,3340,777,6673,2031,0,0,3153,3006,3340,901,1055,3508,2021,3158,1036,1028,3340,50,3871,3116,2421,3070,3020,0,3364,904,3111,3153,3044,0,0,1055,3340,203,2031,6672,3172,6676,1038,0,3340,112,1056,6655,3020,3916,3100,1058,3340,360,6676,3031,3174,3072,0,0,3340,89,3876,2031,3190,3075,2055,3047,3364
EUW1_7613663394,1,904,3074,3174,3078,6610,3026,0,3340,19,3173,6631,3153,3065,3075,6665,3364,268,3116,3115,3175,6653,1058,1058,3340,51,3094,6676,3031,3006,3036,3072,3340,99,3871,4646,3175,4645,3089,2055,3364,14,3075,2502,6665,3084,1036,3047,3340,60,3157,4646,4645,3135,3020,3089,3340,8,3135,3152,3158,4633,3089,3145,3364,67,3091,6672,3006,3124,3073,3153,3363,40,3870,3107,3114,3009,6621,3504,3364
EUW1_7612372930,0,50,1056,6657,3047,3116,0,3916,3340,904,3074,2031,6610,3047,1036,1036,3340,238,1054,6692,3158,6699,0,0,3340,429,3153,3006,3124,3085,3051,0,3340,147,3158,3157,3871,3116,0,0,3364,122,6676,3174,3065,3075,1036,1042,3340,32,6665,3076,3047,6664,1031,0,3340,103,1056,3118,4645,3175,1052,0,3340,51,1055,3032,6676,3031,3036,3006,3363,80,3179,3176,3071,3877,1028,0,3364
EUW1_7612048981,1,68,3089,3157,3175,4645,8010,6653,3363,48,3075,3078,6631,3742,3173,8020,3364,800,4645,2503,3158,4628,3089,3147,3363,21,3031,2019,3072,3094,3036,3170,3363,432,3107,3190,3876,3170,2055,3742,3364,904,3074,2021,3111,3078,6610,2021,3340,9,3152,3020,3157,3118,6653,1033,3330,61,3089,3157,3020,2503,4628,1082,3363,81,6694,3156,3078,3042,3158,3102,3340,63,3871,1026,6653,3165,3118,3020,3364
EUW1_7610895291,0,36,3084,3083,3143,3065,2502,3047,3340,11,3139,6672,3153,3124,3073,3053,3364,105,3089,3157,3020,3135,6655,3145,3364,202,3072,6676,3009,3031,3036,3094,3340,201,3869,3190,3109,3047,3110,2504,3364,86,3046,6631,3172,3033,3075,2021,3340,24,3157,3748,3078,3174,6610,1043,3340,96,3118,3040,6653,3116,4645,3175,3363,145,6672,3172,3124,3302,3072,3087,3340,111,3869,3190,3075,3174,2504,3067,3364
EUW1_7610666640,1,893,6655,3020,1082,3145,4646,1058,3340,266,6610,6699,3111,0,0,0,3340,90,1011,2503,3041,3020,6653,1026,3340,15,1038,1037,3006,3508,1018,3032,3340,902,6620,3067,3876,6617,3158,0,3364,82,1054,0,3111,3108,3116,3147,3340,254,6610,0,3047,2019,3053,0,3363,61,3111,4645,3040,1056,1058,4632,3363,804,3085,3172,1038,1055,6672,1037,3340,117,3870,3504,2055,3113,3171,1052,3364
EUW1_7610443269,1,904,3153,3748,2031,3006,0,1036,3340,254,6610,3078,2422,3076,3044,1037,3340,55,1058,3041,3157,3100,3115,3175,3364,236,1055,3508,3006,6675,3035,1018,3340,432,3877,3176,3742,3067,1029,3114,3364,82,1056,3111,3116,3916,4633,0,3340,516,2504,3068,2055,3047,3076,1031,3364,99,1056,6655,3020,3145,1058,2055,3364,29,2420,2031,3158,3089,3115,0,3340,350,6617,3504,3870,1052,2055,0,3364
EUW1_7609361873,0,41,6676,3078,3158,2055,0,0,3363,91,1102,3158,3142,3134,1036,0,3340,103,1056,3118,3020,3108,0,0,3340,804,2031,6672,3006,3085,0,0,3340,800,3871,6655,2003,3020,2055,0,3364,83,3078,3047,2055,3133,1036,1036,3340,105,0,3100,3020,0,0,0,3340,950,1055,6692,3047,2020,1036,1036,3340,21,3072,6676,0,0,1055,3009,3340,89,3876,3084,3174,3076,0,0,3364
EUW1_7587816331,1,799,1054,6692,3173,3161,1038,2019,3340,24,3111,3078,1057,1043,1042,0,3340,134,1056,3020,6655,4645,1052,1029,3364,18,1055,2031,3032,3047,3031,1036,3363,432,3877,3742,3107,3009,0,0,3364,79,1056,3070,3020,3067,2055,1082,3340,876,3147,6653,3020,3108,0,0,3364,39,2031,3153,3047,6672,3133,1055,3340,67,1055,6672,1036,3006,1036,1043,3340,902,3870,3067,3114,3158,6620,0,3364
EUW1_7573120574,0,875,1057,6631,3053,3181,3111,4401,3340,106,3111,3143,4629,6675,3065,1029,3364,238,6692,3158,3142,6699,6694,3814,3340,131,4645,4646,3020,3100,3115,3089,3340,117,3870,2065,3222,3158,6617,3114,3364,69,3165,3157,3040,3116,1058,6653,3363,35,3171,2503,6653,3916,3118,3089,3364,893,3157,3175,3089,6655,4645,1052,3340,51,3036,3072,3094,3172,6676,3031,3363,412,3170,3107,3190,3876,3050,3110,3364
EUW1_7559935079,1,82,3073,3173,0,3116,1028,4633,3340,76,1058,3175,4645,1052,3100,0,3340,24,1055,3153,3078,3111,1043,2031,3340,901,3158,3144,3508,1055,3031,3086,3340,555,3176,3877,3179,3142,1036,2055,3364,157,2031,3153,3006,6670,0,0,3340,234,1102,3153,6690,1036,0,3111,3340,131,1056,4645,2420,1082,3020,4646,3364,81,1055,3042,3078,3133,3158,1036,3340,147,3870,6617,3158,3504,0,0,3364
EUW1_7559885320,0,122,1055,6631,2031,3111,1031,3066,3363,60,1102,3145,4646,3020,1058,2055,3364,126,1054,6692,3042,3047,1036,0,3340,29,1055,3032,2031,3006,3144,1018,3340,117,3870,2065,1004,3158,0,2010,3364,54,3068,3047,3075,3082,0,3024,3340,121,3142,0,3111,3814,0,0,3364,101,6655,3175,3089,3113,1082,1052,3340,51,1055,3032,3006,6676,3035,0,3363,143,3871,3175,6653,2055,1011,1052,3364
EUW1_7538267459,1,14,1054,3068,3047,3105,1011,0,3340,234,3134,3153,0,3111,0,0,3340,517,1082,1056,6655,4645,3020,0,3364,235,1055,3087,2031,3006,1037,1038,3340,267,0,3158,3870,6617,4642,0,3364,54,3068,3075,0,0,1056,1001,3340,80,1102,6692,1001,3076,1028,1031,3340,84,3145,1058,0,0,4646,3111,3340,110,3115,3020,3145,0,0,0,3340,117,3870,2065,1004,3158,1052,0,3364
EUW1_7538201811,1,14,1054,3047,3748,3084,2021,2021,3340,234,6676,3078,3111,3033,0,0,3340,893,3089,6655,3041,3175,4645,3145,3363,498,1055,3508,3172,3032,6675,1036,3340,526,3050,3190,3869,3075,2055,1001,3364,36,3084,2055,3009,3077,3083,0,3340,106,3742,3158,6662,3211,3067,0,3364,99,3020,6655,4646,1056,0,1082,3340,18,3036,1018,6676,3006,6675,1037,3340,117,3870,2065,3158,6617,1052,0,3364
EUW1_7538145942,1,41,3033,3078,6676,3031,3009,6670,3340,98,3084,3047,3748,3068,3075,6662,3340,99,4645,6655,3020,4646,3135,3089,3340,360,6676,3047,3031,6673,3036,0,3340,117,3870,2065,3158,6617,3504,3114,3364,157,3031,6673,3172,6672,3181,6333,3340,233,3053,3173,2501,1011,1033,3748,3363,79,3152,3157,3089,4646,3802,3175,3364,145,2421,6672,0,3115,3124,3172,3363,105,3871,3020,4645,3100,6653,1052,3364
EUW1_7533534913,1,122,4401,6631,3111,2021,1028,0,3340,20,3089,3152,1001,4646,1052,1052,3340,25,6653,6655,3020,1056,3108,1052,3363,804,3026,3032,3172,3031,3085,3036,3363,111,3190,3876,3075,3174,3067,1006,3364,60,3100,3020,4645,3089,3145,0,3340,141,6694,6692,3047,2022,0,0,3340,45,3020,6655,4646,4645,1058,1058,3340,21,3142,6676,6694,3009,1018,1038,3340,117,3870,6617,3158,3504,4642,1052,3364
EUW1_7524879830,1,875,3009,6631,2501,3083,3181,2021,3340,234,6672,6673,3036,6676,3006,1036,3364,131,3135,3157,3020,4645,3089,4646,3340,202,3094,3142,3009,6676,3031,3033,3340,63,6653,3165,3871,3116,3118,3020,3364,114,3074,6333,3174,3078,3161,3053,3364,33,6665,3143,3173,3068,3742,3075,3340,61,3089,3157,4646,6655,3170,4645,3340,143,3116,6653,2503,1058,3175,3145,3340,117,3870,2065,3171,6617,3165,3114,3364
EUW1_7524838679,1,74,1056,3175,2503,3116,3157,6653,3340,77,3153,3078,3174,3073,6665,3082,3340,101,1056,4628,3175,3089,4630,6655,3340,804,6672,3172,3085,3031,3036,1053,3340,117,3870,2065,3171,6617,3504,1004,3364,876,3158,2508,1052,2503,4633,3116,3340,24,6610,3157,3111,3078,1033,1028,3340,145,1058,3157,6672,3006,3115,3124,3363,22,6672,3046,3031,1053,1037,3006,3340,43,3118,3871,3158,6617,3504,4005,3364
EUW1_7661398816,1,799,3161,6692,3047,6333,3156,2020,3340,233,3071,3153,3047,3053,3065,1038,3340,127,4645,6657,2421,3020,3118,0,3340,119,3031,6697,3006,3036,1038,1053,3363,117,3870,3222,3107,3158,3504,3066,3364,41,3031,3033,3134,6676,3174,1037,3363,33,3742,3068,3174,6665,1028,3075,3364,131,3152,3157,4645,3020,4630,0,3340,22,3036,3032,3046,3172,3031,2019,3363,89,3877,3190,3107,3174,1028,3076,3364
EUW1_7661351149,1,92,1054,2031,3156,3158,6610,0,3340,126,6701,0,3142,3111,0,0,3340,29,3115,3144,2031,3086,3020,0,3363,21,1037,6676,3142,3033,3009,1038,3340,98,3876,3084,3174,3067,1029,1033,3364,82,1054,2031,3075,3116,3147,3047,3364,233,3047,3153,3071,1011,0,0,3364,711,1056,6655,3020,3145,0,0,3340,498,1055,1053,3508,3006,1018,1037,3340,89,2031,2055,3876,3047,1057,3075,3364
EUW1_7660624531,0,904,1055,1036,0,0,0,0,3340,56,1101,3067,0,1001,3073,0,3363,58,1054,3047,6692,3044,3067,0,3340,51,1055,6676,1001,1042,0,0,3340,60,3871,3113,3145,0,1001,0,3364,122,3047,6631,2021,0,0,1055,3340,233,0,3153,3047,3044,2022,1028,3340,7,1056,6655,3020,0,0,0,3340,67,1055,6690,3051,1001,1043,0,3340,35,3877,3142,1001,0,0,0,3364
EUW1_7659225085,0,67,3153,3124,3073,3091,3006,1011,3340,82,3116,6653,3047,3075,1006,3067,3340,25,1026,6655,3157,3108,3020,3108,3363,222,3036,3032,3006,3046,3086,3144,3340,267,3870,4005,3158,6617,6621,3114,3364,10,3115,1058,1052,3089,3124,3172,3363,102,3161,6697,3174,3091,1036,0,3364,41,3033,3078,6676,3009,0,0,3340,134,1058,2503,3175,4628,4645,1058,3340,875,3876,3084,3111,2021,6631,1036,3340
EUW1_7659170699,0,2,2021,6631,1028,3047,1042,3133,3340,120,3071,6692,3158,3133,2019,0,3340,31,1082,2031,3084,3111,3075,1031,3340,236,3031,6676,3035,3508,0,3158,3363,101,3020,3871,6655,6653,0,0,3364,86,1054,3172,3046,2021,1028,6631,3340,233,3071,3153,3174,6333,3065,0,3364,112,1056,2031,2503,3175,6653,1058,3363,222,3086,3006,3032,3046,3031,0,3340,267,3870,4005,3171,3504,1004,1052,3364
EUW1_7659118816,0,875,1055,6631,3047,2021,2021,0,3340,82,4633,6653,3111,3211,0,0,3364,246,1055,3158,6696,6698,3133,2031,3340,222,1055,3032,3006,1042,1042,1018,3340,902,3870,6617,3158,3113,1004,0,3364,86,3009,6631,3046,3067,3044,1037,3340,62,6610,3111,3078,3067,0,0,3364,131,1056,2031,4646,3020,3100,1052,3340,51,1055,3006,0,6676,3031,1042,3363,25,2503,3171,3871,0,0,0,3364
EUW1_7652462019,1,904,6610,6631,3076,3174,3065,2019,3340,141,3071,6692,3174,3161,3053,1036,3340,157,3033,3172,3153,6673,2019,0,3340,893,3175,4646,4645,3089,3135,3041,3340,99,3871,4646,3175,6655,1058,1026,3364,122,1037,6631,3078,3047,3071,2021,3340,233,3071,3153,3047,6333,3065,3026,3364,245,3089,3100,3020,4646,4645,2420,3340,119,1055,3072,3006,3031,3036,3144,3340,16,3870,6617,3190,0,3504,3009,3364
EUW1_7652403294,1,133,1055,3087,3013,3814,6676,3035,3340,33,3742,3075,3173,1057,1028,1033,3340,84,4646,1054,3175,4645,1058,1058,3340,21,1018,6676,6695,3031,1001,3035,3340,89,3110,3869,3075,3173,1029,0,3364,82,3047,3116,3075,1056,0,0,3340,233,3047,3153,3071,3065,1036,2022,3364,103,3118,3020,4628,3145,0,0,3340,222,3036,6672,3046,3006,3086,1042,3340,201,3869,3158,0,3024,3082,3107,3364
EUW1_7650840842,1,106,4633,3171,3115,1056,3211,6675,3340,24,6610,2055,3174,0,3078,0,3340,800,1056,2503,3158,4645,3108,3108,3340,222,1055,6672,3006,3072,1036,0,3340,99,3871,6655,2422,0,1058,1058,3364,86,1054,6631,3086,3006,0,0,3340,233,3067,3153,3047,3044,0,0,3340,84,4645,4646,3020,1052,1052,1029,3363,29,1056,3115,3009,1058,0,0,3340,235,3877,6676,3009,3144,0,0,3364
EUW1_7650768830,0,904,6692,6610,3077,3047,3053,6333,3364,107,3036,6698,3142,3031,6695,6696,3364,518,3135,6655,3100,4645,3089,3165,3340,804,6673,6672,3006,3046,3031,3033,3363,89,3075,3190,3109,3107,3047,2504,3364,54,3068,3075,3110,3174,2502,6665,3340,233,6610,3153,3173,3071,6333,3026,3364,85,3152,3135,3157,4645,3089,3175,3340,202,3031,3170,3142,6676,3094,1038,3340,267,3870,3222,2065,6617,3171,4005,3364
EUW1_7649774342,0,31,2502,3075,3084,3083,3110,3009,3363,876,4633,3157,1058,3020,6653,1058,3364,157,3033,3006,6673,3074,3153,3032,3340,523,3072,6676,3006,3031,3085,3035,3340,497,3876,3190,2065,3158,3050,1028,3364,86,6631,3172,3161,3046,6333,3033,3363,517,3152,3157,3175,4645,3135,3089,3364,238,6699,6694,6697,6695,3814,3171,3340,18,3072,3032,3172,3031,3036,6675,3340,35,3871,3157,2055,6655,6653,3171,3364
EUW1_7649716290,1,2,3075,6610,3047,3073,6333,2021,3340,234,6676,3078,6673,3047,3036,3026,3340,893,3118,3020,4645,3089,3135,0,3340,21,3072,6676,3009,3031,6694,3094,3363,902,3870,2065,3107,6617,3158,3504,3364,876,3170,2055,2503,6653,3116,0,3340,91,3142,6701,6696,3171,6695,6694,3364,950,6699,3176,6701,3814,6694,6696,3340,222,1055,3032,3006,3046,3031,3123,3340,43,3870,2065,3107,6617,3158,4642,3364
EUW1_7649650804,1,887,3115,3175,4633,4630,1026,0,3363,131,3089,3115,3041,3175,3157,4645,3364,800,3089,6655,3020,4645,1082,3916,3340,235,1055,3087,3170,3094,3031,0,3363,223,3065,3047,3869,3083,1029,1029,3340,36,1054,3084,3111,3065,3083,3105,3340,233,3071,3153,3111,6610,2019,3133,3340,136,1056,3116,3020,6653,3089,1058,3363,115,3003,2503,3020,4628,0,0,3340,89,3876,3190,3047,3075,3801,0,3364
EUW1_7649605131,0,82,3211,3047,3116,3075,3067,0,3340,141,6701,6697,2055,3158,3134,0,3364,131,4646,4645,1001,1052,1029,0,3340,222,3086,1042,1042,3031,3006,3032,3363,101,3871,6655,3916,3020,3040,3067,3364,39,3153,3173,6610,6333,1043,1054,3340,233,3071,3153,3174,6333,1028,2022,3340,800,3175,6655,3089,4645,2508,1028,3340,901,1055,3508,2022,3009,3161,1037,3340,111,3869,3190,3109,3173,0,2055,3364
EUW1_7649272508,1,24,3078,3157,6610,3173,1053,1055,3340,233,3071,3153,3174,6333,0,0,3364,74,1056,6653,3116,3802,3175,2508,3340,804,1055,3153,3006,3085,1038,1037,3340,35,3179,3877,3134,3123,3009,6701,3364,106,2003,1056,6657,6675,1043,3047,3340,245,3100,3115,3020,3089,1052,1029,3340,141,1055,6697,3158,3142,3814,3134,3364,67,3153,3006,3124,3302,0,0,3340,497,3158,2031,3050,3107,3876,3067,3364
EUW1_7649234087,0,114,3074,3078,3170,3181,3161,0,3340,64,3071,0,6610,6692,3174,1036,3340,3,3075,6664,2508,3173,3108,3147,3364,51,1055,3006,6676,3031,3036,0,3340,800,3175,2503,6653,3871,3145,1058,3364,54,0,3047,3075,3068,3110,6665,3340,233,3047,3153,3071,6333,3065,2019,3364,136,3040,3020,3116,6653,3089,2503,3364,18,6675,3032,3006,3031,3035,6670,3340,902,3870,3113,3114,6617,6620,3158,3364
EUW1_7648859638,1,8,3135,3158,4628,4629,4633,3089,3340,54,3068,6662,3174,3075,2504,3118,3364,112,3175,6653,4645,3100,3135,3089,3363,22,1053,3046,6672,3172,3031,3036,3363,147,3871,2503,3175,3147,3165,2508,3364,36,3748,3065,2501,3084,3009,3075,3340,233,3047,3153,3071,6333,3053,3026,3364,45,6657,3157,3040,4645,3089,3020,3340,222,3036,6672,3006,3046,3031,3144,3340,16,3158,3876,3107,4643,6617,6621,3364
EUW1_7648799168,0,83,3078,3047,3161,1054,1028,0,3340,233,3067,3153,3047,3071,3211,0,3364,13,1056,3040,2420,6657,3020,2055,3340,222,1055,3032,3006,3086,1042,1042,3340,147,3871,2055,1011,3158,1052,2503,3364,800,3041,3165,3158,1056,3802,1052,3363,24,3077,3153,3078,2021,1028,3111,3340,157,6673,1055,3006,0,0,3153,3363,81,3078,3042,3158,6694,2021,0,3363,142,3020,3871,6655,3100,0,0,3364
EUW1_7648411216,1,17,3020,6653,2031,3118,4646,0,3340,131,3100,3115,3020,3089,4645,0,3340,41,3031,3508,3158,6673,1057,3035,3340,222,3085,3006,1036,6672,3035,3031,3340,902,6620,2065,0,3870,3504,3158,3364,64,3074,3173,6692,3156,1055,2055,3340,141,6699,3142,3171,6701,2055,0,3340,45,3102,1052,4646,4630,3175,3040,3340,901,3508,3161,3078,1042,1042,3171,3364,89,3869,3075,3190,3047,1033,0,3364
EUW1_7648350159,0,11,3153,1055,3748,3124,1001,6672,3364,32,8020,6653,3111,3068,1028,0,3340,777,3153,6673,6672,3111,2019,1036,3340,67,1055,6672,3009,3153,3302,2021,3340,111,3047,3190,3876,3075,1057,1033,3364,31,1056,3084,3174,3075,3068,0,3340,35,6676,3170,1038,1037,6699,1018,3340,115,3089,3041,3135,4645,6655,3175,3340,22,1055,6672,3046,3006,3031,0,3340,40,3170,3107,3870,1026,6617,1082,3364
EUW1_7638587112,0,39,6333,3153,3047,6609,6672,3078,3363,54,6662,3068,3111,2504,3024,0,3340,245,3157,3089,3152,3111,3100,3916,3340,51,3031,6676,3009,3032,3123,1018,3340,555,3869,2055,3142,3814,3009,3179,3364,36,2021,3083,3009,3084,2021,3748,3340,200,6631,6672,3091,3033,3173,3153,3364,142,1052,6655,3175,4646,3089,1058,3340,67,3124,3153,3172,3073,6672,6665,3363,16,3869,6617,3222,3158,3083,0,3364
EUW1_7638206347,0,420,1055,6610,6662,3111,3053,3067,3340,200,6631,3047,6672,6333,3302,1053,3364,10,2421,3089,3115,3135,3009,3100,3363,523,6673,3032,3031,3006,3033,1038,3340,143,3871,6653,3020,3116,1058,2420,3364,24,3157,3078,3174,3153,6610,3091,3340,59,6701,6698,3171,3814,3026,6696,3364,103,3118,3020,2031,6653,4645,0,3340,21,3072,3009,3142,6676,3036,3814,3340,518,3876,3152,3170,4638,6665,3165,3364
EUW1_7638189923,0,33,1054,6664,3174,3075,0,0,3340,121,6701,6698,3158,6694,2021,1036,3364,127,6655,3157,2031,1058,1058,3175,3363,81,1055,3042,3078,3047,3024,0,3340,43,3870,3107,0,6617,0,3158,3364,777,1055,3036,3153,3006,6673,0,3340,200,6631,3047,6672,3071,1029,1029,3364,50,2420,2503,3111,6653,1056,0,3340,67,1055,3073,3153,1043,3051,3006,3363,267,3870,6617,4005,3158,0,0,3364
EUW1_7638183101,1,82,0,0,0,0,0,1054,3340,421,1101,0,0,0,0,0,3340,238,1054,2003,0,0,0,0,3340,51,0,1055,0,0,0,0,3340,99,3865,0,0,0,0,0,3340,24,2003,1055,0,0,0,0,3340,200,1102,0,0,0,0,0,3340,90,1056,2003,0,0,0,0,3340,222,1055,0,0,0,0,0,3340,518,3865,2003,2010,0,0,0,3340
EUW1_7638170973,0,904,3078,3047,6610,1029,2021,0,3340,200,6631,6672,6333,3047,1036,1036,3364,103,1056,2503,1058,3020,4629,0,3340,21,1055,6676,3006,3179,1037,3134,3363,101,6655,3871,3108,3020,3108,3070,3364,86,3046,3006,6631,1029,0,0,3364,92,6610,6696,2031,3158,6333,1028,3364,45,1058,3040,3175,3041,6657,3089,3340,901,1055,3035,3170,3161,3508,3094,3340,80,6696,3142,3153,3869,3170,0,3364
EUW1_7638017942,1,82,6653,3116,3047,4633,3076,1031,3340,131,6653,3157,4633,3020,1026,3108,3364,58,1055,1028,2021,6692,3161,3171,3340,29,3172,3031,6676,3085,1018,3035,3363,117,3171,3190,3107,3871,2055,3165,3364,86,6631,3006,3046,3071,0,0,3340,200,6631,3111,6672,3091,1029,1029,3364,7,1056,3118,3020,6655,4645,1082,3340,42,1055,3078,3042,3047,3036,0,3340,432,3877,3190,3009,3066,1028,1031,3364
EUW1_7637936857,0,122,6333,6631,3053,3047,3742,4401,3364,131,3157,6653,3020,4633,3115,1029,3364,910,2503,0,3020,6653,1058,2055,3364,222,3032,3006,3031,3085,3123,1036,3363,98,3877,3084,3047,3075,3190,3105,3364,904,3047,3078,3074,6610,3133,2019,3340,233,3071,3153,3111,2019,3748,1037,3340,50,3116,2503,3175,4633,3916,1026,3363,18,1038,3036,3032,3172,3031,6675,3363,63,3175,3116,3871,6653,3165,1058,3364
EUW1_7637889556,1,122,6631,3047,3742,3053,1055,2019,3340,2,6333,6631,0,3173,1036,1037,3340,800,3175,6653,4645,0,6655,1056,3340,221,3085,3032,3006,3031,1036,1036,3340,50,1028,3174,3876,3116,2502,3165,3364,904,3053,3111,6631,3078,0,0,3340,131,4633,3115,3111,3916,1052,1028,3364,136,3040,1052,3116,3020,3916,6653,3340,51,3031,6676,3006,3123,3086,3144,3363,89,3876,3190,0,3047,3076,3067,3364
EUW1_7637793672,0,875,3111,2501,6631,0,0,1054,3340,200,6631,6672,3111,6333,0,0,3364,8,1056,3020,4628,3089,4646,1052,3340,360,3031,6676,3111,3035,3072,1018,3340,412,3869,3109,3190,3047,3067,3114,3364,17,4645,3175,6653,3118,0,0,3363,131,0,4633,3157,0,3175,6653,3364,126,3142,1055,3171,3814,3133,3035,3340,222,3035,3032,3172,3085,3123,1018,3363,78,3877,3742,2021,3174,3075,0,3364
EUW1_7637697617,0,875,1055,6631,3153,3170,3044,1037,3340,131,2421,6653,0,4633,0,3175,3364,90,3116,2421,2503,6653,3916,3020,3340,21,3072,3172,3031,1036,3123,1018,3340,111,3190,3876,3047,3075,0,0,3364,516,1054,2504,3075,3068,3047,1028,3340,200,6631,6672,6333,3047,1057,1043,3364,127,1056,3118,3020,4645,3157,0,3340,895,3031,6675,2055,6676,3047,3032,3340,50,3871,3121,3020,6653,0,0,3364
EUW1_7637578613,0,54,1054,3111,3068,6665,3105,0,3340,904,6631,6610,3111,0,0,2055,3340,518,1056,2421,3152,3020,0,0,3340,498,3031,3006,6676,6675,1055,0,3363,25,3871,2003,6653,2055,1001,1011,3364,10,1055,3009,3115,3089,3145,1058,3340,200,6631,2019,3047,6672,3123,1037,3364,55,4645,3157,3175,3100,3041,0,3340,901,3042,3078,3158,1037,2021,0,3363,117,3870,3107,2055,3171,3504,0,3364
EUW1_7637366453,0,127,3157,2503,3020,3135,6653,0,3340,104,6676,3142,3111,3033,3031,3156,3340,55,1054,3115,3116,3111,4633,3089,3364,67,3124,3006,6665,3153,3073,3051,3363,267,2055,2065,3870,3158,6617,4005,3364,54,4645,0,0,4646,3175,3118,3363,200,6631,6672,3111,3091,6333,1053,3364,800,4645,3089,3135,3175,4628,2503,3340,202,3170,6676,3026,3094,3031,3035,3340,60,3157,3871,4645,4646,0,3175,3364
EUW1_7636290234,0,799,6692,6333,3047,1054,3044,3067,3340,131,6653,3115,3175,4633,1052,1052,3364,54,1056,3118,3020,4646,4645,0,3364,67,3091,3153,3006,3124,3073,0,3340,117,3870,3222,3171,3107,3504,0,3340,86,6631,3161,3006,3046,1037,0,3340,28,3089,3152,3145,3020,3113,3041,3340,127,1056,3157,3118,3020,3089,0,3340,18,1055,3036,3032,3006,3031,6673,3340,57,3876,3002,3047,2502,3076,1031,3364
